asset,profile,entry,val_px,conf_px_h4,conf_px_ut2,val_i,conf_h4_i,conf_ut2_i
BTCUSDT,MODERE,50302.74,54862.75,55133.74,111667.04000000001,,,
BTCUSDT,MODERE,45375.83,56237.83,56237.83,106740.13,,,
BTCUSDT,MODERE,44630.29,47910.29,55492.29,105994.59,,,
BTCUSDT,MODERE,54820.01,64350.74,70527.29999999999,116184.31,,,
BTCUSDT,MODERE,54960.79,62367.6,70668.07999999999,116325.09,,,
BTCUSDT,MODERE,55075.01,62430.03,70782.29999999999,116439.31,,,
BTCUSDT,MODERE,55182.24,62024.02999999999,70889.53,116546.54000000001,,,
BTCUSDT,MODERE,56538.24,62989.759999999995,72691.03,117902.54000000001,,,
BTCUSDT,MODERE,56820.0,63574.92,73276.19,118184.3,,,
BTCUSDT,MODERE,57500.0,61811.520000000004,74477.13,118864.3,,,
BTCUSDT,MODERE,54638.97,58862.31,71810.23999999999,116003.27,,,
BTCUSDT,MODERE,59290.79,65640.79000000001,76680.39,120655.09,,,
BTCUSDT,MODERE,60086.78,66816.78,77756.72,121451.08,,,
BTCUSDT,MODERE,61507.6,69703.6,80382.04000000001,122871.9,,,
BTCUSDT,MODERE,61571.45,71297.82,78683.76999999999,122935.75,,,
BTCUSDT,MODERE,62175.0,71901.37,79287.32,123539.3,,,
BTCUSDT,MODERE,62634.83,69832.44,79747.15,123999.13,,,
BTCUSDT,MODERE,64219.99,71697.44,80046.37,125584.29000000001,,,
BTCUSDT,MODERE,64314.75,71914.75,79805.54000000001,125679.05,,,
BTCUSDT,MODERE,66918.39,75218.39,84453.8,128282.69,,,
BTCUSDT,MODERE,62869.5,71169.5,76645.16,124233.8,,,
BTCUSDT,MODERE,61186.92,67117.9,72256.92,124715.11,,,
BTCUSDT,MODERE,61687.75,67933.73000000001,72037.75,125215.94,,,
BTCUSDT,MODERE,61768.51,67412.51000000001,71368.51000000001,125296.70000000001,,,
BTCUSDT,MODERE,64782.64,73881.34,76431.34,128310.83,,,
BTCUSDT,MODERE,65259.14,74357.84,76907.84,128787.33,,,
BTCUSDT,MODERE,64426.99,71312.69,74225.69,127955.18,,,
BTCUSDT,MODERE,65568.38,72454.08,75367.08,129096.57,,,
BTCUSDT,MODERE,59214.54,64782.3,72809.23999999999,124791.43,,,
BTCUSDT,MODERE,58064.51,62867.33,72013.20999999999,123641.4,,,
BTCUSDT,MODERE,57315.72,63520.340000000004,70465.77,122892.61,,,
BTCUSDT,MODERE,46398.0,50071.8,54168.0,106552.68,,,
BTCUSDT,MODERE,46388.0,49902.9,54158.0,106542.68,,,
BTCUSDT,MODERE,46392.3,49874.700000000004,54162.3,106546.98,,,
BTCUSDT,MODERE,46580.9,49994.100000000006,54350.9,106735.57999999999,,,
BTCUSDT,MODERE,22433.0,23595.0,25376.4,76188.5,7538.0,7697.0,
BTCUSDT,MODERE,24741.0,28337.1,28337.1,78496.5,,,
BTCUSDT,MODERE,25090.2,28857.0,28857.0,78845.7,,,
BTCUSDT,MODERE,28543.9,30223.2,31248.7,82299.4,,,
BTCUSDT,MODERE,28005.9,29639.9,30710.7,81761.4,,,
BTCUSDT,MODERE,29164.9,30780.7,31984.9,82920.4,,,
BTCUSDT,MODERE,29623.1,31778.899999999998,32983.1,83378.6,,,
BTCUSDT,MODERE,30105.7,32912.5,34116.7,83861.2,,,
BTCUSDT,MODERE,29948.0,32749.2,33791.7,83703.5,,,
BTCUSDT,MODERE,29874.9,32676.100000000002,33272.9,83630.4,,,
BTCUSDT,MODERE,30149.1,32950.3,33547.1,83904.6,,,
BTCUSDT,MODERE,30422.6,33308.7,33905.5,84178.1,,,
BTCUSDT,MODERE,30684.5,33871.7,34468.5,84440.0,,,
BTCUSDT,MODERE,30739.9,34036.100000000006,34632.9,84495.4,,,
BTCUSDT,MODERE,30416.6,33322.0,34309.6,84172.1,,,
BTCUSDT,MODERE,30318.9,32319.9,34211.9,84074.4,,,
BTCUSDT,MODERE,30249.0,31688.0,34142.0,84004.5,,,
BTCUSDT,MODERE,30220.1,31659.1,34113.1,83975.6,,,
BTCUSDT,MODERE,28286.7,29747.300000000003,32426.4,82042.2,7956.0,,
BTCUSDT,MODERE,29803.1,32932.0,33942.8,83558.6,,,
BTCUSDT,MODERE,30748.0,32548.0,36017.1,84503.5,,,
BTCUSDT,MODERE,31068.0,32868.0,36337.1,84823.5,,,
BTCUSDT,MODERE,31254.0,33149.2,36523.1,85009.5,,,
BTCUSDT,MODERE,30488.4,31733.7,33752.0,84243.9,,,
BTCUSDT,MODERE,30765.4,31876.600000000002,32833.4,84520.9,,,
BTCUSDT,MODERE,30510.1,31621.3,32578.1,84265.6,,,
BTCUSDT,MODERE,30723.9,33465.9,35016.9,63480.7,,,
BTCUSDT,MODERE,30508.0,33422.0,34973.0,63264.8,,,
BTCUSDT,MODERE,34571.6,36375.9,43780.4,67328.4,,,
BTCUSDT,MODERE,34627.8,36432.100000000006,43819.3,67384.6,,,
BTCUSDT,MODERE,34664.5,36468.8,43766.4,67421.3,,,
BTCUSDT,MODERE,34151.9,35690.1,42506.4,66908.7,,,
BTCUSDT,MODERE,34504.1,36042.299999999996,42791.0,67260.9,,,
BTCUSDT,MODERE,34553.6,36091.799999999996,42480.5,67310.4,,,
BTCUSDT,MODERE,35437.5,37304.1,43343.4,68194.3,,,
BTCUSDT,MODERE,35577.9,37647.8,43501.8,68334.7,,,
BTCUSDT,MODERE,35253.1,37177.0,41555.0,68009.9,,,
BTCUSDT,MODERE,34947.3,36311.3,40614.200000000004,67704.1,,,
BTCUSDT,MODERE,35473.5,36959.9,40171.2,68230.3,9138.0,9284.0,
BTCUSDT,MODERE,35406.5,37205.2,38572.9,68163.3,,,
BTCUSDT,MODERE,35626.7,37420.7,38426.7,68383.5,,,
BTCUSDT,MODERE,37253.6,41397.5,42403.5,70010.4,,,
BTCUSDT,MODERE,37330.3,41309.9,42480.200000000004,70087.1,,,
BTCUSDT,MODERE,37460.6,41014.299999999996,41884.5,70217.4,,,
BTCUSDT,MODERE,37584.5,40098.4,41728.4,70341.3,,,
BTCUSDT,MODERE,37749.8,40339.100000000006,41803.4,70506.6,,,
BTCUSDT,MODERE,38217.3,41031.600000000006,42196.0,70974.1,,,
BTCUSDT,MODERE,38750.0,41039.0,42128.3,71506.8,,,
BTCUSDT,MODERE,44209.6,49018.5,52288.9,76966.4,,,
BTCUSDT,MODERE,42726.8,46887.7,50063.200000000004,75483.6,,,
BTCUSDT,MODERE,43269.9,47222.4,50606.3,76026.7,,,
BTCUSDT,MODERE,42724.8,46595.7,50061.200000000004,75481.6,,,
BTCUSDT,MODERE,42800.0,46670.899999999994,50136.4,75556.8,,,
BTCUSDT,MODERE,43004.0,46000.2,47555.0,75760.8,,,
BTCUSDT,MODERE,42950.0,45946.2,47501.0,75706.8,,,
BTCUSDT,MODERE,44078.9,47909.7,48629.9,76835.7,,,
BTCUSDT,MODERE,43999.2,47929.399999999994,48550.2,76756.0,,,
BTCUSDT,MODERE,42727.7,45294.5,46657.899999999994,72063.8,9459.0,9498.0,
BTCUSDT,MODERE,45434.9,49716.700000000004,50446.1,74771.0,,,
BTCUSDT,MODERE,45495.6,50045.200000000004,50774.6,74831.7,,,
BTCUSDT,MODERE,47007.1,52019.1,53986.1,77513.9,,,
BTCUSDT,MODERE,42654.0,47564.0,51348.5,76238.3,,,
BTCUSDT,MODERE,42918.3,44793.8,51612.8,76502.6,,,
BTCUSDT,MODERE,41638.4,44927.4,50365.9,75222.70000000001,,,
BTCUSDT,MODERE,52424.0,55540.6,63106.3,89839.8,,,
BTCUSDT,MODERE,52157.5,54369.0,62839.8,89573.3,,,
BTCUSDT,MODERE,52297.3,54740.700000000004,62828.4,89713.1,,,
BTCUSDT,MODERE,61641.0,69865.4,75428.3,99288.7,,,
BTCUSDT,MODERE,67220.0,77458.0,86057.3,116076.8,,,
BTCUSDT,MODERE,68336.3,79555.1,88154.40000000001,117193.1,,,
BTCUSDT,MODERE,69208.0,80426.8,88682.70000000001,118064.8,,,
BTCUSDT,MODERE,69429.9,80648.7,88838.2,118286.7,,,
BTCUSDT,MODERE,71223.9,78146.09999999999,91839.09999999999,126111.5,,,
BTCUSDT,MODERE,71558.6,79289.40000000001,92982.40000000001,126446.20000000001,,,
BTCUSDT,MODERE,72061.3,79224.5,93911.3,126948.90000000001,,,
BTCUSDT,MODERE,72964.1,80214.1,90258.5,127851.70000000001,,,
BTCUSDT,MODERE,73149.8,80784.8,90673.8,128037.40000000001,,,
BTCUSDT,MODERE,73399.9,80154.9,90529.59999999999,128287.5,,,
BTCUSDT,MODERE,70904.5,77785.9,85785.9,125792.1,,,
BTCUSDT,MODERE,67260.9,74754.79999999999,80342.29999999999,125699.09999999999,,,
BTCUSDT,MODERE,71019.6,79789.20000000001,84101.0,129457.8,,,
BTCUSDT,MODERE,69920.6,78854.90000000001,83002.0,128358.8,,,
BTCUSDT,MODERE,70535.0,79890.0,83616.4,128973.2,,,
BTCUSDT,MODERE,70044.2,79399.2,83125.59999999999,128482.4,,,
BTCUSDT,MODERE,70290.2,79645.2,83371.59999999999,128728.4,,,
BTCUSDT,MODERE,68707.7,78301.7,81789.09999999999,127145.9,,,
BTCUSDT,MODERE,69532.6,78400.40000000001,82614.0,127970.8,,,
BTCUSDT,MODERE,70367.5,73890.7,81455.5,128805.7,,,
BTCUSDT,MODERE,70446.2,73969.4,81534.2,128884.4,,,
BTCUSDT,MODERE,71135.1,74658.3,82223.1,129573.3,,,
BTCUSDT,MODERE,68483.9,75479.4,78077.9,126922.09999999999,,,
BTCUSDT,MODERE,68200.0,75195.5,77794.0,126638.2,,,
BTCUSDT,MODERE,67985.1,73630.1,77579.1,126423.3,,,
BTCUSDT,MODERE,68094.0,73543.0,77688.0,126532.2,,,
BTCUSDT,MODERE,71678.3,79468.7,80068.7,130116.5,,,
BTCUSDT,MODERE,71034.3,76378.5,79424.7,129472.5,,,
BTCUSDT,MODERE,70825.9,76170.09999999999,79216.29999999999,129264.09999999999,,,
BTCUSDT,MODERE,63416.5,67178.5,72479.1,121854.7,,,
BTCUSDT,MODERE,61833.9,68034.70000000001,69145.9,118617.1,,,
BTCUSDT,MODERE,65385.3,73018.3,73018.3,119745.1,,,
BTCUSDT,MODERE,65994.7,75048.4,75048.4,120354.5,,,
BTCUSDT,MODERE,67872.3,75180.5,77372.3,122232.1,,,
BTCUSDT,MODERE,67401.5,73781.5,76901.5,121761.29999999999,,,
BTCUSDT,MODERE,67955.1,74335.1,77455.1,122314.9,,,
BTCUSDT,MODERE,68710.0,75439.6,78680.7,123069.79999999999,,,
BTCUSDT,MODERE,68582.3,75162.3,78682.3,122942.1,,,
BTCUSDT,MODERE,68206.9,72435.2,78306.9,122566.69999999998,,,
BTCUSDT,MODERE,68279.7,72623.4,78945.7,122639.5,,,
BTCUSDT,MODERE,67261.9,70882.09999999999,74807.9,121621.69999999998,,,
BTCUSDT,MODERE,67759.9,71380.09999999999,75305.9,122119.69999999998,,,
BTCUSDT,MODERE,67816.8,71437.0,75362.8,122176.6,,,
BTCUSDT,MODERE,70927.4,76977.2,78781.59999999999,125287.19999999998,,,
BTCUSDT,MODERE,72374.9,79307.7,80093.2,126734.69999999998,,,
BTCUSDT,MODERE,72534.6,80637.40000000001,81422.90000000001,126894.4,,,
BTCUSDT,MODERE,72349.0,79594.9,80786.7,126708.79999999999,,,
BTCUSDT,MODERE,72417.8,79369.8,80855.5,126777.6,,,
BTCUSDT,MODERE,70638.6,77538.1,79076.3,124998.4,,,
BTCUSDT,MODERE,70024.7,76589.7,78462.4,124384.5,,,
BTCUSDT,MODERE,67845.6,73625.5,76283.3,122205.4,,,
BTCUSDT,MODERE,78858.2,90152.8,92033.0,133218.0,,,
BTCUSDT,MODERE,79926.7,91462.59999999999,93396.7,134286.5,,,
BTCUSDT,MODERE,79735.1,91285.1,93174.6,134094.9,,,
BTCUSDT,MODERE,91286.9,104241.0,117898.0,153465.1,,,
BTCUSDT,MODERE,91173.3,103542.8,117784.40000000001,153351.5,,,
BTCUSDT,MODERE,91795.9,98503.0,118407.0,165695.4,,,
BTCUSDT,MODERE,92407.8,99114.90000000001,119018.90000000001,166307.3,,,
BTCUSDT,MODERE,91696.1,97682.1,118307.20000000001,165595.6,11405.0,,
BTCUSDT,MODERE,92455.5,98626.5,119066.6,166355.0,11409.0,,
BTCUSDT,MODERE,93271.6,100543.5,120447.5,167171.1,,,
BTCUSDT,MODERE,98470.8,108708.7,122510.7,172370.3,,,
BTCUSDT,MODERE,98076.3,106208.90000000001,111022.3,178214.7,,,
BTCUSDT,MODERE,102292.1,113317.5,116056.1,180148.1,,,
BTCUSDT,MODERE,104460.5,114185.1,119635.1,184509.9,,,
BTCUSDT,MODERE,120733.2,134259.7,137523.2,210518.8,,,
BTCUSDT,MODERE,122731.0,137602.0,141021.0,212516.6,,,
BTCUSDT,MODERE,116777.1,129644.90000000001,135067.1,206562.7,,,
BTCUSDT,MODERE,119176.5,126798.4,135276.5,208962.1,,,
BTCUSDT,MODERE,119356.5,126978.4,135456.5,209142.1,,,
BTCUSDT,MODERE,118669.4,123570.9,134569.4,208455.0,,,
BTCUSDT,MODERE,118131.2,122893.7,134031.2,207916.8,,,
BTCUSDT,MODERE,118374.8,122956.2,134274.8,207658.0,,,
BTCUSDT,MODERE,119352.3,123933.7,135252.3,208635.5,,,
BTCUSDT,MODERE,118902.0,123337.1,131769.8,208185.2,,,
BTCUSDT,MODERE,118209.1,123841.90000000001,126841.8,207492.3,,,
BTCUSDT,MODERE,118873.1,124017.8,127505.8,207726.8,,,
BTCUSDT,MODERE,115366.2,119202.2,123816.3,204219.9,,,
BTCUSDT,MODERE,116469.1,121401.70000000001,124431.1,205322.8,,,
BTCUSDT,MODERE,120897.3,127397.40000000001,131497.3,208586.6,,,
BTCUSDT,MODERE,118918.1,126459.70000000001,131613.7,206607.40000000002,,,
BTCUSDT,MODERE,116897.5,122771.0,129817.20000000001,204743.1,,,
BTCUSDT,AGRESSIF,9493.63,9928.63,9992.609999999999,,,,
BTCUSDT,AGRESSIF,9507.99,9942.99,10006.97,,,,
BTCUSDT,AGRESSIF,9527.39,10019.31,10083.289999999999,,,,
BTCUSDT,AGRESSIF,9554.76,10112.4,10189.06,,,,
BTCUSDT,AGRESSIF,9583.49,10130.8,10217.789999999999,,,,
BTCUSDT,AGRESSIF,9584.63,10131.939999999999,10218.929999999998,,,,
BTCUSDT,AGRESSIF,9577.05,10112.369999999999,10211.349999999999,,,,
BTCUSDT,AGRESSIF,9674.11,10239.11,10340.09,,1935.0,1938.0,
BTCUSDT,AGRESSIF,9701.54,10284.02,10392.62,,,,
BTCUSDT,AGRESSIF,9719.98,10187.98,10415.96,,1935.0,1938.0,
BTCUSDT,AGRESSIF,11355.05,12993.05,13756.05,,,,
BTCUSDT,AGRESSIF,11666.32,13302.38,14334.47,,,,
BTCUSDT,AGRESSIF,11790.92,13097.11,14569.11,,,,
BTCUSDT,AGRESSIF,12026.41,13484.4,14956.4,,,,
BTCUSDT,AGRESSIF,11227.07,12891.32,14250.31,,,,
BTCUSDT,AGRESSIF,11127.9,12792.15,14139.15,,,,
BTCUSDT,AGRESSIF,11248.83,12913.08,14229.08,,,,
BTCUSDT,AGRESSIF,11286.62,12950.87,14168.87,,,,
BTCUSDT,AGRESSIF,11444.46,13108.71,14326.71,,,,
BTCUSDT,AGRESSIF,12041.88,12909.25,14531.13,,,,
BTCUSDT,AGRESSIF,11790.0,12763.0,13454.25,,,,
BTCUSDT,AGRESSIF,11733.78,12706.78,13398.03,,,,
BTCUSDT,AGRESSIF,11808.99,12781.99,13473.24,,,,
BTCUSDT,AGRESSIF,12443.99,13661.99,14010.99,,,,
BTCUSDT,AGRESSIF,12350.16,13577.58,13926.58,,,,
BTCUSDT,AGRESSIF,11762.14,12299.58,13134.56,,,,
BTCUSDT,AGRESSIF,11753.29,12256.230000000001,13125.710000000001,,,,
BTCUSDT,AGRESSIF,11616.24,12190.92,12985.66,,,,
BTCUSDT,AGRESSIF,11934.24,12759.62,13303.66,,,,
BTCUSDT,AGRESSIF,10274.95,12457.37,12457.37,,,,
BTCUSDT,AGRESSIF,13448.85,14244.36,15784.36,,,,
BTCUSDT,AGRESSIF,13605.16,14540.73,16080.73,,,,
BTCUSDT,AGRESSIF,13650.01,14679.01,16219.01,,,,
BTCUSDT,AGRESSIF,13043.02,14191.02,15731.02,,,,
BTCUSDT,AGRESSIF,13549.12,14683.12,16237.12,,,,
BTCUSDT,AGRESSIF,13565.01,14699.01,16213.01,,,,
BTCUSDT,AGRESSIF,13680.13,14944.13,16570.129999999997,,,,
BTCUSDT,AGRESSIF,13790.02,15054.02,16629.6,,,,
BTCUSDT,AGRESSIF,13732.13,14996.13,16474.129999999997,,,,
BTCUSDT,AGRESSIF,13712.05,14752.05,16194.039999999999,,,,
BTCUSDT,AGRESSIF,14016.55,15056.55,16483.55,,,,
BTCUSDT,AGRESSIF,14097.25,15182.25,16526.25,,,,
BTCUSDT,AGRESSIF,15807.89,18100.41,19063.09,,,,
BTCUSDT,AGRESSIF,15298.13,16932.33,18406.33,,,,
BTCUSDT,AGRESSIF,15404.54,16923.54,18512.74,,,,
BTCUSDT,AGRESSIF,15576.66,17095.66,18684.86,,,,
BTCUSDT,AGRESSIF,15671.21,17190.21,18779.41,,,,
BTCUSDT,AGRESSIF,16282.0,17939.99,19661.99,,,,
BTCUSDT,AGRESSIF,16085.39,17743.38,19425.27,,,,
BTCUSDT,AGRESSIF,16231.27,17273.56,19516.260000000002,,2616.0,2695.0,
BTCUSDT,AGRESSIF,16445.0,17487.29,19729.99,,2617.0,2788.0,
BTCUSDT,AGRESSIF,16776.69,18185.989999999998,20428.69,,2621.0,2789.0,
BTCUSDT,AGRESSIF,20737.75,23714.74,24073.75,,,,
BTCUSDT,AGRESSIF,21346.81,24934.600000000002,25391.81,,,,
BTCUSDT,AGRESSIF,21768.72,25740.72,26435.72,,,,
BTCUSDT,AGRESSIF,23084.0,28002.22,29417.04,,,,
BTCUSDT,AGRESSIF,23569.03,28417.43,29902.07,,,,
BTCUSDT,AGRESSIF,23826.74,26282.74,30647.74,,,,
BTCUSDT,AGRESSIF,23709.99,26165.99,30530.99,,,,
BTCUSDT,AGRESSIF,23471.54,25927.54,30292.54,,,,
BTCUSDT,AGRESSIF,23738.75,26194.75,30559.75,,2852.0,2891.0,
BTCUSDT,AGRESSIF,23490.14,25946.14,30311.14,,2852.0,2891.0,
BTCUSDT,AGRESSIF,24605.22,27403.22,31768.22,,2854.0,2892.0,
BTCUSDT,AGRESSIF,34861.71,43010.37,48237.850000000006,,,,
BTCUSDT,AGRESSIF,36909.86,46905.28,52132.759999999995,,,,
BTCUSDT,AGRESSIF,37919.72,48174.72,53402.2,,,,
BTCUSDT,AGRESSIF,39050.0,50300.0,55527.479999999996,,,,
BTCUSDT,AGRESSIF,41056.69,52342.200000000004,58630.200000000004,,,,
BTCUSDT,AGRESSIF,36035.42,47127.299999999996,51355.82,,,,
BTCUSDT,AGRESSIF,39923.48,50887.600000000006,54248.990000000005,,,,
BTCUSDT,AGRESSIF,36599.7,46341.09,50925.21,,,,
BTCUSDT,AGRESSIF,37750.0,47491.39,52075.51,,,,
BTCUSDT,AGRESSIF,36421.89,45169.63,50747.4,,,,
BTCUSDT,AGRESSIF,36690.0,43015.89,51015.51,,,,
BTCUSDT,AGRESSIF,37226.0,43551.89,51551.51,,,,
BTCUSDT,AGRESSIF,37387.98,43713.87,49613.490000000005,,,,
BTCUSDT,AGRESSIF,45930.82,54719.82,60246.42,107295.12,,,
BTCUSDT,AGRESSIF,45871.79,55024.8,59977.25,107236.09,,,
BTCUSDT,AGRESSIF,45986.76,55178.76,59895.36,107351.06,,,
BTCUSDT,AGRESSIF,46448.0,51039.57,55957.0,107812.3,,,
BTCUSDT,AGRESSIF,44764.32,49169.12,54273.32,106128.62,,,
BTCUSDT,AGRESSIF,45162.37,49177.37,54671.37,106526.67000000001,,,
BTCUSDT,AGRESSIF,47792.52,52988.21,58482.21,109156.82,,,
BTCUSDT,AGRESSIF,47639.8,52029.79000000001,58329.490000000005,109004.1,,,
BTCUSDT,AGRESSIF,47044.67,51544.67,58053.67,108408.97,,,
BTCUSDT,AGRESSIF,48985.5,54547.12,58203.49,110349.8,,,
BTCUSDT,AGRESSIF,48846.11,54740.73,56283.91,110210.41,,,
BTCUSDT,AGRESSIF,49212.4,55107.020000000004,56650.200000000004,110576.70000000001,,,
BTCUSDT,AGRESSIF,48550.0,54444.62,55987.8,109914.3,,,
BTCUSDT,AGRESSIF,49082.13,53402.13,55743.75,110446.43,,,
BTCUSDT,AGRESSIF,50302.74,54862.75,55133.74,111667.04000000001,,,
BTCUSDT,AGRESSIF,45375.83,56237.83,56237.83,106740.13,,,
BTCUSDT,AGRESSIF,44630.29,47910.29,55492.29,105994.59,,,
BTCUSDT,AGRESSIF,54820.01,64350.74,70527.29999999999,116184.31,,,
BTCUSDT,AGRESSIF,54960.79,62367.6,70668.07999999999,116325.09,,,
BTCUSDT,AGRESSIF,55075.01,62430.03,70782.29999999999,116439.31,,,
BTCUSDT,AGRESSIF,55182.24,62024.02999999999,70889.53,116546.54000000001,,,
BTCUSDT,AGRESSIF,56538.24,62989.759999999995,72691.03,117902.54000000001,,,
BTCUSDT,AGRESSIF,56820.0,63574.92,73276.19,118184.3,,,
BTCUSDT,AGRESSIF,57500.0,61811.520000000004,74477.13,118864.3,,,
BTCUSDT,AGRESSIF,54638.97,58862.31,71810.23999999999,116003.27,,,
BTCUSDT,AGRESSIF,59290.79,65640.79000000001,76680.39,120655.09,,,
BTCUSDT,AGRESSIF,60086.78,66816.78,77756.72,121451.08,,,
BTCUSDT,AGRESSIF,61507.6,69703.6,80382.04000000001,122871.9,,,
BTCUSDT,AGRESSIF,61571.45,71297.82,78683.76999999999,122935.75,,,
BTCUSDT,AGRESSIF,62175.0,71901.37,79287.32,123539.3,,,
BTCUSDT,AGRESSIF,62634.83,69832.44,79747.15,123999.13,,,
BTCUSDT,AGRESSIF,64219.99,71697.44,80046.37,125584.29000000001,,,
BTCUSDT,AGRESSIF,64314.75,71914.75,79805.54000000001,125679.05,,,
BTCUSDT,AGRESSIF,66918.39,75218.39,84453.8,128282.69,,,
BTCUSDT,AGRESSIF,62869.5,71169.5,76645.16,124233.8,,,
BTCUSDT,AGRESSIF,61186.92,67117.9,72256.92,124715.11,,,
BTCUSDT,AGRESSIF,61687.75,67933.73000000001,72037.75,125215.94,,,
BTCUSDT,AGRESSIF,61768.51,67412.51000000001,71368.51000000001,125296.70000000001,,,
BTCUSDT,AGRESSIF,64782.64,73881.34,76431.34,128310.83,,,
BTCUSDT,AGRESSIF,65259.14,74357.84,76907.84,128787.33,,,
BTCUSDT,AGRESSIF,64426.99,71312.69,74225.69,127955.18,,,
BTCUSDT,AGRESSIF,65568.38,72454.08,75367.08,129096.57,,,
BTCUSDT,AGRESSIF,59214.54,64782.3,72809.23999999999,124791.43,,,
BTCUSDT,AGRESSIF,58064.51,62867.33,72013.20999999999,123641.4,,,
BTCUSDT,AGRESSIF,57315.72,63520.340000000004,70465.77,122892.61,,,
BTCUSDT,AGRESSIF,46398.0,50071.8,54168.0,106552.68,,,
BTCUSDT,AGRESSIF,46388.0,49902.9,54158.0,106542.68,,,
BTCUSDT,AGRESSIF,46392.3,49874.700000000004,54162.3,106546.98,,,
BTCUSDT,AGRESSIF,46580.9,49994.100000000006,54350.9,106735.57999999999,,,
BTCUSDT,AGRESSIF,22433.0,23595.0,25376.4,76188.5,7538.0,7697.0,
BTCUSDT,AGRESSIF,24741.0,28337.1,28337.1,78496.5,,,
BTCUSDT,AGRESSIF,25090.2,28857.0,28857.0,78845.7,,,
BTCUSDT,AGRESSIF,28543.9,30223.2,31248.7,82299.4,,,
BTCUSDT,AGRESSIF,28005.9,29639.9,30710.7,81761.4,,,
BTCUSDT,AGRESSIF,29164.9,30780.7,31984.9,82920.4,,,
BTCUSDT,AGRESSIF,29623.1,31778.899999999998,32983.1,83378.6,,,
BTCUSDT,AGRESSIF,30105.7,32912.5,34116.7,83861.2,,,
BTCUSDT,AGRESSIF,29948.0,32749.2,33791.7,83703.5,,,
BTCUSDT,AGRESSIF,29874.9,32676.100000000002,33272.9,83630.4,,,
BTCUSDT,AGRESSIF,30149.1,32950.3,33547.1,83904.6,,,
BTCUSDT,AGRESSIF,30422.6,33308.7,33905.5,84178.1,,,
BTCUSDT,AGRESSIF,30684.5,33871.7,34468.5,84440.0,,,
BTCUSDT,AGRESSIF,30739.9,34036.100000000006,34632.9,84495.4,,,
BTCUSDT,AGRESSIF,30416.6,33322.0,34309.6,84172.1,,,
BTCUSDT,AGRESSIF,30318.9,32319.9,34211.9,84074.4,,,
BTCUSDT,AGRESSIF,30249.0,31688.0,34142.0,84004.5,,,
BTCUSDT,AGRESSIF,30220.1,31659.1,34113.1,83975.6,,,
BTCUSDT,AGRESSIF,28286.7,29747.300000000003,32426.4,82042.2,7956.0,,
BTCUSDT,AGRESSIF,29803.1,32932.0,33942.8,83558.6,,,
BTCUSDT,AGRESSIF,30748.0,32548.0,36017.1,84503.5,,,
BTCUSDT,AGRESSIF,31068.0,32868.0,36337.1,84823.5,,,
BTCUSDT,AGRESSIF,31254.0,33149.2,36523.1,85009.5,,,
BTCUSDT,AGRESSIF,30488.4,31733.7,33752.0,84243.9,,,
BTCUSDT,AGRESSIF,30765.4,31876.600000000002,32833.4,84520.9,,,
BTCUSDT,AGRESSIF,30510.1,31621.3,32578.1,84265.6,,,
BTCUSDT,AGRESSIF,30723.9,33465.9,35016.9,63480.7,,,
BTCUSDT,AGRESSIF,30508.0,33422.0,34973.0,63264.8,,,
BTCUSDT,AGRESSIF,34571.6,36375.9,43780.4,67328.4,,,
BTCUSDT,AGRESSIF,34627.8,36432.100000000006,43819.3,67384.6,,,
BTCUSDT,AGRESSIF,34664.5,36468.8,43766.4,67421.3,,,
BTCUSDT,AGRESSIF,34151.9,35690.1,42506.4,66908.7,,,
BTCUSDT,AGRESSIF,34504.1,36042.299999999996,42791.0,67260.9,,,
BTCUSDT,AGRESSIF,34553.6,36091.799999999996,42480.5,67310.4,,,
BTCUSDT,AGRESSIF,35437.5,37304.1,43343.4,68194.3,,,
BTCUSDT,AGRESSIF,35577.9,37647.8,43501.8,68334.7,,,
BTCUSDT,AGRESSIF,35253.1,37177.0,41555.0,68009.9,,,
BTCUSDT,AGRESSIF,34947.3,36311.3,40614.200000000004,67704.1,,,
BTCUSDT,AGRESSIF,35473.5,36959.9,40171.2,68230.3,9138.0,9284.0,
BTCUSDT,AGRESSIF,35406.5,37205.2,38572.9,68163.3,,,
BTCUSDT,AGRESSIF,35626.7,37420.7,38426.7,68383.5,,,
BTCUSDT,AGRESSIF,37253.6,41397.5,42403.5,70010.4,,,
BTCUSDT,AGRESSIF,37330.3,41309.9,42480.200000000004,70087.1,,,
BTCUSDT,AGRESSIF,37460.6,41014.299999999996,41884.5,70217.4,,,
BTCUSDT,AGRESSIF,37584.5,40098.4,41728.4,70341.3,,,
BTCUSDT,AGRESSIF,37749.8,40339.100000000006,41803.4,70506.6,,,
BTCUSDT,AGRESSIF,38217.3,41031.600000000006,42196.0,70974.1,,,
BTCUSDT,AGRESSIF,38750.0,41039.0,42128.3,71506.8,,,
BTCUSDT,AGRESSIF,44209.6,49018.5,52288.9,76966.4,,,
BTCUSDT,AGRESSIF,42726.8,46887.7,50063.200000000004,75483.6,,,
BTCUSDT,AGRESSIF,43269.9,47222.4,50606.3,76026.7,,,
BTCUSDT,AGRESSIF,42724.8,46595.7,50061.200000000004,75481.6,,,
BTCUSDT,AGRESSIF,42800.0,46670.899999999994,50136.4,75556.8,,,
